id,city,curr_diagnose,sum_diagnose,death,cure,date,note
11768,绥化,3,47,4,40,2020/3/11,
11769,双鸭山,2,52,3,47,2020/3/11,
11770,鸡西,2,46,0,44,2020/3/11,
11771,齐齐哈尔,2,43,1,40,2020/3/11,
11772,大庆,2,26,1,23,2020/3/11,
11773,牡丹江,2,15,0,13,2020/3/11,
11774,七台河,1,17,0,16,2020/3/11,
11775,黑河,1,14,0,13,2020/3/11,
11776,鹤岗,1,5,0,4,2020/3/11,
11777,大兴安岭,1,3,0,2,2020/3/11,
11778,佳木斯,0,15,0,15,2020/3/11,
11779,伊春,0,1,0,1,2020/3/11,
11780,济宁,12,260,0,248,2020/3/11,
11781,威海,2,38,0,36,2020/3/11,
11782,德州,2,37,2,33,2020/3/11,
11783,青岛,1,61,1,59,2020/3/11,
11784,临沂,1,49,0,48,2020/3/11,
11785,济南,1,47,0,46,2020/3/11,
11786,淄博,1,30,1,28,2020/3/11,
11787,境外输入人员,1,1,0,0,2020/3/11,
11788,烟台,0,47,0,47,2020/3/11,
11789,潍坊,0,44,0,44,2020/3/11,
11790,聊城,0,38,0,38,2020/3/11,
11791,泰安,0,35,2,33,2020/3/11,
11792,枣庄,0,24,0,24,2020/3/11,
11793,菏泽,0,18,0,18,2020/3/11,
11794,日照,0,16,0,16,2020/3/11,
11795,滨州,0,15,0,15,2020/3/11,
11796,外地来沪人员,7,111,1,103,2020/3/11,
11797,境外输入人员,6,6,0,0,2020/3/11,
11798,浦东新区,3,61,0,58,2020/3/11,
11799,宝山区,2,21,0,19,2020/3/11,
11800,静安区,2,16,0,14,2020/3/11,
11801,嘉定区,2,9,0,7,2020/3/11,
11802,徐汇区,1,18,0,17,2020/3/11,
11803,黄浦区,1,6,0,5,2020/3/11,
11804,闵行区,0,19,0,19,2020/3/11,
11805,松江区,0,14,0,14,2020/3/11,
11806,长宁区,0,13,0,13,2020/3/11,
11807,普陀区,0,11,0,11,2020/3/11,
11808,杨浦区,0,9,0,9,2020/3/11,
11809,奉贤区,0,9,0,9,2020/3/11,
11810,虹口区,0,7,0,7,2020/3/11,
11811,青浦区,0,6,0,6,2020/3/11,
11812,金山区,0,4,0,4,2020/3/11,
11813,崇明区,0,4,0,4,2020/3/11,
11814,丽水,8,25,0,17,2020/3/11,
11815,温州,2,504,1,501,2020/3/11,
11816,杭州,2,169,0,167,2020/3/11,
11817,嘉兴,2,45,0,43,2020/3/11,
11818,湖州,2,12,0,10,2020/3/11,
11819,绍兴,1,42,0,41,2020/3/11,
11820,宁波,0,157,0,157,2020/3/11,
11821,台州,0,146,0,146,2020/3/11,
11822,金华,0,55,0,55,2020/3/11,
11823,省十里丰监狱,0,36,0,36,2020/3/11,
11824,衢州,0,14,0,14,2020/3/11,
11825,舟山,0,10,0,10,2020/3/11,
11826,长沙,8,242,2,232,2020/3/11,
11827,株洲,3,80,0,77,2020/3/11,
11828,岳阳,2,156,1,153,2020/3/11,
11829,娄底,2,76,0,74,2020/3/11,
11830,邵阳,1,102,1,100,2020/3/11,
11831,常德,0,82,0,82,2020/3/11,
11832,益阳,0,60,0,60,2020/3/11,
11833,衡阳,0,48,0,48,2020/3/11,
11834,永州,0,44,0,44,2020/3/11,
11835,怀化,0,40,0,40,2020/3/11,
11836,郴州,0,39,0,39,2020/3/11,
11837,湘潭,0,36,0,36,2020/3/11,
11838,湘西自治州,0,8,0,8,2020/3/11,
11839,张家界,0,5,0,5,2020/3/11,
11840,长寿区,3,22,0,19,2020/3/11,
11841,綦江区,2,23,0,21,2020/3/11,
11842,九龙坡区,2,21,1,18,2020/3/11,
11843,丰都县,2,10,0,8,2020/3/11,
11844,江北区,1,28,0,27,2020/3/11,
11845,潼南区,1,18,0,17,2020/3/11,
11846,南岸区,1,15,0,14,2020/3/11,
11847,大足区,1,14,0,13,2020/3/11,
11848,铜梁区,1,10,0,9,2020/3/11,
11849,沙坪坝区,1,9,0,8,2020/3/11,
11850,荣昌区,1,9,0,8,2020/3/11,
11851,万州区,0,118,4,114,2020/3/11,
11852,云阳县,0,25,0,25,2020/3/11,
11853,合川区,0,23,0,23,2020/3/11,
11854,奉节县,0,22,0,22,2020/3/11,
11855,开州区,0,21,1,20,2020/3/11,
11856,忠县,0,21,0,21,2020/3/11,
11857,渝中区,0,20,0,20,2020/3/11,
11858,垫江县,0,20,0,20,2020/3/11,
11859,渝北区,0,17,0,17,2020/3/11,
11860,两江新区,0,17,0,17,2020/3/11,
11861,石柱县,0,15,0,15,2020/3/11,
11862,巫溪县,0,14,0,14,2020/3/11,
11863,巫山县,0,10,0,10,2020/3/11,
11864,璧山区,0,9,0,9,2020/3/11,
11865,大渡口区,0,7,0,7,2020/3/11,
11866,巴南区,0,6,0,6,2020/3/11,
11867,涪陵区,0,5,0,5,2020/3/11,
11868,永川区,0,5,0,5,2020/3/11,
11869,江津区,0,4,0,4,2020/3/11,
11870,梁平区,0,4,0,4,2020/3/11,
11871,高新区,0,4,0,4,2020/3/11,
11872,黔江区,0,2,0,2,2020/3/11,
11873,城口县,0,2,0,2,2020/3/11,
11874,彭水县,0,2,0,2,2020/3/11,
11875,武隆区,0,1,0,1,2020/3/11,
11876,秀山县,0,1,0,1,2020/3/11,
11877,酉阳县,0,1,0,1,2020/3/11,
11878,万盛经开区,0,1,0,1,2020/3/11,
11879,丹东,4,11,0,7,2020/3/11,
11880,大连,3,19,0,16,2020/3/11,
11881,沈阳,2,28,0,26,2020/3/11,
11882,葫芦岛,2,12,1,9,2020/3/11,
11883,铁岭,1,7,0,6,2020/3/11,
11884,朝阳,1,6,0,5,2020/3/11,
11885,锦州,0,12,0,12,2020/3/11,
11886,盘锦,0,11,0,11,2020/3/11,
11887,阜新,0,8,0,8,2020/3/11,
11888,鞍山,0,4,0,4,2020/3/11,
11889,本溪,0,3,0,3,2020/3/11,
11890,辽阳,0,3,0,3,2020/3/11,
11891,营口,0,1,0,1,2020/3/11,
11892,西安,8,120,2,110,2020/3/11,
11893,汉中,1,26,0,25,2020/3/11,
11894,咸阳,1,17,0,16,2020/3/11,
11895,渭南,1,15,0,14,2020/3/11,
11896,安康,0,26,0,26,2020/3/11,
11897,宝鸡,0,13,0,13,2020/3/11,
11898,延安,0,8,0,8,2020/3/11,
11899,铜川,0,8,0,8,2020/3/11,
11900,商洛,0,7,0,7,2020/3/11,
11901,榆林,0,3,0,3,2020/3/11,
11902,韩城,0,1,0,1,2020/3/11,
11903,杨凌,0,1,0,1,2020/3/11,
11904,防城港,3,19,0,16,2020/3/11,
11905,来宾,2,11,0,9,2020/3/11,
11906,南宁,1,55,0,54,2020/3/11,
11907,北海,1,44,1,42,2020/3/11,
11908,河池,1,28,1,26,2020/3/11,
11909,柳州,1,24,0,23,2020/3/11,
11910,桂林,0,32,0,32,2020/3/11,
11911,玉林,0,11,0,11,2020/3/11,
11912,钦州,0,8,0,8,2020/3/11,
11913,贵港,0,8,0,8,2020/3/11,
11914,梧州,0,5,0,5,2020/3/11,
11915,贺州,0,4,0,4,2020/3/11,
11916,百色,0,3,0,3,2020/3/11,
11917,贵阳,3,36,1,32,2020/3/11,
11918,毕节,2,23,0,21,2020/3/11,
11919,遵义,1,32,0,31,2020/3/11,
11920,六盘水,1,10,1,8,2020/3/11,
11921,黔南州,0,17,0,17,2020/3/11,
11922,铜仁,0,10,0,10,2020/3/11,
11923,黔东南州,0,10,0,10,2020/3/11,
11924,安顺,0,4,0,4,2020/3/11,
11925,黔西南州,0,4,0,4,2020/3/11,
11926,张家口,3,41,0,38,2020/3/11,
11927,唐山,2,58,1,55,2020/3/11,
11928,沧州,0,48,3,45,2020/3/11,
11929,保定,0,32,0,32,2020/3/11,
11930,邯郸,0,32,0,32,2020/3/11,
11931,廊坊,0,30,0,30,2020/3/11,
11932,石家庄,0,29,0,29,2020/3/11,
11933,邢台,0,23,1,22,2020/3/11,
11934,秦皇岛,0,10,1,9,2020/3/11,
11935,衡水,0,8,0,8,2020/3/11,
11936,承德,0,7,0,7,2020/3/11,
11937,无锡,2,55,0,53,2020/3/11,
11938,徐州,1,79,0,78,2020/3/11,
11939,南京,0,93,0,93,2020/3/11,
11940,苏州,0,87,0,87,2020/3/11,
11941,淮安,0,66,0,66,2020/3/11,
11942,常州,0,51,0,51,2020/3/11,
11943,连云港,0,48,0,48,2020/3/11,
11944,南通,0,40,0,40,2020/3/11,
11945,泰州,0,37,0,37,2020/3/11,
11946,盐城,0,27,0,27,2020/3/11,
11947,扬州,0,23,0,23,2020/3/11,
11948,宿迁,0,13,0,13,2020/3/11,
11949,镇江,0,12,0,12,2020/3/11,
11950,儋州,2,15,1,12,2020/3/11,
11951,海口,1,39,0,38,2020/3/11,
11952,三亚,0,54,1,53,2020/3/11,
11953,万宁,0,13,0,13,2020/3/11,
11954,澄迈,0,9,1,8,2020/3/11,
11955,昌江,0,7,0,7,2020/3/11,
11956,琼海,0,6,1,5,2020/3/11,
11957,临高,0,6,0,6,2020/3/11,
11958,陵水,0,4,0,4,2020/3/11,
11959,定安,0,3,1,2,2020/3/11,
11960,文昌,0,3,0,3,2020/3/11,
11961,东方,0,3,1,2,2020/3/11,
11962,保亭,0,3,0,3,2020/3/11,
11963,乐东,0,2,0,2,2020/3/11,
11964,琼中,0,1,0,1,2020/3/11,
11965,银川,2,36,0,34,2020/3/11,
11966,中卫,1,4,0,3,2020/3/11,
11967,吴忠,0,28,0,28,2020/3/11,
11968,固原,0,5,0,5,2020/3/11,
11969,宁东,0,1,0,1,2020/3/11,
11970,石嘴山,0,1,0,1,2020/3/11,
11971,包头,2,11,0,9,2020/3/11,
11972,呼和浩特,1,7,0,6,2020/3/11,
11973,鄂尔多斯,0,11,0,11,2020/3/11,
11974,赤峰,0,9,0,9,2020/3/11,
11975,锡林郭勒盟,0,9,0,9,2020/3/11,
11976,巴彦淖尔,0,8,1,7,2020/3/11,
11977,通辽,0,7,0,7,2020/3/11,
11978,呼伦贝尔,0,7,0,7,2020/3/11,
11979,乌兰察布,0,3,0,3,2020/3/11,
11980,乌海市,0,2,0,2,2020/3/11,
11981,兴安盟,0,1,0,1,2020/3/11,
11982,信阳,1,274,2,271,2020/3/11,
11983,郑州,1,158,5,152,2020/3/11,
11984,南阳,0,156,3,153,2020/3/11,
11985,驻马店,0,139,0,139,2020/3/11,
11986,商丘,0,91,3,88,2020/3/11,
11987,周口,0,76,1,75,2020/3/11,
11988,平顶山,0,58,1,57,2020/3/11,
11989,新乡,0,57,3,54,2020/3/11,
11990,安阳,0,53,0,53,2020/3/11,
11991,许昌,0,39,1,38,2020/3/11,
11992,漯河,0,35,0,35,2020/3/11,
11993,焦作,0,32,1,31,2020/3/11,
11994,洛阳,0,31,1,30,2020/3/11,
11995,开封,0,26,0,26,2020/3/11,
11996,鹤壁,0,19,0,19,2020/3/11,
11997,濮阳,0,17,0,17,2020/3/11,
11998,三门峡,0,7,1,6,2020/3/11,
11999,济源,0,5,0,5,2020/3/11,
12000,南昌,1,230,0,229,2020/3/11,
12001,九江,1,118,0,117,2020/3/11,
12002,新余,0,130,0,130,2020/3/11,
12003,上饶,0,123,0,123,2020/3/11,
12004,宜春,0,106,0,106,2020/3/11,
12005,赣州,0,76,1,75,2020/3/11,
12006,抚州,0,72,0,72,2020/3/11,
12007,萍乡,0,33,0,33,2020/3/11,
12008,吉安,0,22,0,22,2020/3/11,
12009,鹰潭,0,18,0,18,2020/3/11,
12010,景德镇,0,6,0,6,2020/3/11,
12011,赣江新区,0,1,0,1,2020/3/11,
12012,曲靖,1,13,0,12,2020/3/11,
12013,德宏州,1,5,0,4,2020/3/11,
12014,昆明,0,53,0,53,2020/3/11,
12015,昭通,0,25,0,25,2020/3/11,
12016,西双版纳,0,15,1,14,2020/3/11,
12017,玉溪,0,14,1,13,2020/3/11,
12018,大理州,0,13,0,13,2020/3/11,
12019,红河州,0,9,0,9,2020/3/11,
12020,保山,0,9,0,9,2020/3/11,
12021,丽江,0,7,0,7,2020/3/11,
12022,普洱,0,4,0,4,2020/3/11,
12023,楚雄州,0,4,0,4,2020/3/11,
12024,文山州,0,2,0,2,2020/3/11,
12025,临沧,0,1,0,1,2020/3/11,
12026,晋中,1,37,0,36,2020/3/11,
12027,大同,1,12,0,11,2020/3/11,
12028,太原,0,20,0,20,2020/3/11,
12029,运城,0,19,0,19,2020/3/11,
12030,晋城,0,10,0,10,2020/3/11,
12031,长治,0,8,0,8,2020/3/11,
12032,朔州,0,8,0,8,2020/3/11,
12033,忻州,0,7,0,7,2020/3/11,
12034,吕梁,0,6,0,6,2020/3/11,
12035,阳泉,0,4,0,4,2020/3/11,
12036,临汾,0,2,0,2,2020/3/11,
12037,宝坻区,1,60,2,57,2020/3/11,
12038,河东区,0,15,1,14,2020/3/11,
12039,河北区,0,12,0,12,2020/3/11,
12040,北辰区,0,6,0,6,2020/3/11,
12041,南开区,0,6,0,6,2020/3/11,
12042,和平区,0,6,0,6,2020/3/11,
12043,外地来津人员,0,6,0,6,2020/3/11,
12044,东丽区,0,4,0,4,2020/3/11,
12045,宁河区,0,4,0,4,2020/3/11,
12046,河西区,0,4,0,4,2020/3/11,
12047,西青区,0,4,0,4,2020/3/11,
12048,滨海新区,0,3,0,3,2020/3/11,
12049,武清区,0,2,0,2,2020/3/11,
12050,红桥区,0,2,0,2,2020/3/11,
12051,津南区,0,2,0,2,2020/3/11,
12052,通化,1,6,0,5,2020/3/11,
12053,长春,0,45,0,45,2020/3/11,
12054,四平市,0,15,1,14,2020/3/11,
12055,辽源,0,7,0,7,2020/3/11,
12056,公主岭,0,6,0,6,2020/3/11,
12057,吉林市,0,5,0,5,2020/3/11,
12058,延边,0,5,0,5,2020/3/11,
12059,松原,0,2,0,2,2020/3/11,
12060,梅河口,0,1,0,1,2020/3/11,
12061,白城,0,1,0,1,2020/3/11,
12062,武汉,13460,49986,2430,34096,2020/3/12,
12063,孝感,213,3518,126,3179,2020/3/12,
12064,鄂州,163,1394,55,1176,2020/3/12,
12065,随州,95,1307,45,1167,2020/3/12,
12066,荆州,79,1580,49,1452,2020/3/12,
12067,黄冈,74,2907,125,2708,2020/3/12,
12068,宜昌,61,931,36,834,2020/3/12,
12069,黄石,56,1015,38,921,2020/3/12,
12070,荆门,55,928,39,834,2020/3/12,
12071,十堰,50,672,8,614,2020/3/12,
12072,仙桃,33,575,22,520,2020/3/12,
12073,襄阳,32,1175,38,1105,2020/3/12,
12074,咸宁,10,836,14,812,2020/3/12,
12075,恩施州,10,252,7,235,2020/3/12,
12076,潜江,9,198,9,180,2020/3/12,
12077,天门,7,496,15,474,2020/3/12,
12078,神农架林区,0,11,0,11,2020/3/12,
12079,朝阳区,-1,72,0,0,2020/3/12,
12080,海淀区,-1,63,0,0,2020/3/12,
12081,西城区,-1,53,0,0,2020/3/12,
12082,丰台区,-1,43,0,3,2020/3/12,
12083,大兴区,-1,39,0,16,2020/3/12,
12084,外地来京人员,-1,25,0,2,2020/3/12,
12085,境外输入人员,-1,21,0,0,2020/3/12,
12086,昌平区,-1,29,0,10,2020/3/12,
12087,通州区,-1,19,0,1,2020/3/12,
12088,房山区,-1,16,0,3,2020/3/12,
12089,东城区,-1,14,0,1,2020/3/12,
12090,石景山区,-1,14,0,1,2020/3/12,
12091,顺义区,-1,10,0,0,2020/3/12,
12092,怀柔区,-1,7,0,0,2020/3/12,
12093,密云区,-1,7,0,0,2020/3/12,
12094,门头沟区,-1,3,0,2,2020/3/12,
12095,延庆区,-1,1,0,0,2020/3/12,
12096,深圳,25,420,3,392,2020/3/12,
12097,广州,20,347,1,326,2020/3/12,
12098,佛山,6,84,0,78,2020/3/12,
12099,中山,4,68,0,64,2020/3/12,
12100,东莞,3,100,1,96,2020/3/12,
12101,汕头,1,25,0,24,2020/3/12,
12102,珠海,0,98,1,97,2020/3/12,
12103,惠州,0,62,0,62,2020/3/12,
12104,江门,0,23,0,23,2020/3/12,
12105,湛江,0,22,0,22,2020/3/12,
12106,肇庆,0,19,1,18,2020/3/12,
12107,梅州,0,16,0,16,2020/3/12,
12108,阳江,0,14,0,14,2020/3/12,
12109,茂名,0,14,0,14,2020/3/12,
12110,清远,0,12,0,12,2020/3/12,
12111,韶关,0,10,1,9,2020/3/12,
12112,揭阳,0,8,0,8,2020/3/12,
12113,汕尾,0,5,0,5,2020/3/12,
12114,潮州,0,5,0,5,2020/3/12,
12115,河源,0,4,0,4,2020/3/12,
12116,境外输入人员,36,36,0,0,2020/3/12,
12117,定西,1,9,0,8,2020/3/12,
12118,兰州,0,36,2,34,2020/3/12,
12119,天水,0,12,0,12,2020/3/12,
12120,平凉,0,9,0,9,2020/3/12,
12121,甘南,0,8,0,8,2020/3/12,
12122,白银,0,4,0,4,2020/3/12,
12123,陇南,0,4,0,4,2020/3/12,
12124,庆阳,0,3,0,3,2020/3/12,
12125,临夏,0,3,0,3,2020/3/12,
12126,张掖,0,2,0,2,2020/3/12,
12127,金昌,0,1,0,1,2020/3/12,
12128,成都,26,144,3,115,2020/3/12,
12129,巴中,3,24,0,21,2020/3/12,
12130,甘孜州,2,78,0,76,2020/3/12,
12131,绵阳,2,22,0,20,2020/3/12,
12132,达州,1,42,0,41,2020/3/12,
12133,广安,1,30,0,29,2020/3/12,
12134,眉山,1,8,0,7,2020/3/12,
12135,南充,0,39,0,39,2020/3/12,
12136,泸州,0,24,0,24,2020/3/12,
12137,内江,0,22,0,22,2020/3/12,
12138,德阳,0,18,0,18,2020/3/12,
12139,遂宁,0,17,0,17,2020/3/12,
12140,攀枝花,0,16,0,16,2020/3/12,
12141,凉山州,0,13,0,13,2020/3/12,
12142,宜宾,0,12,0,12,2020/3/12,
12143,自贡,0,9,0,9,2020/3/12,
12144,雅安,0,7,0,7,2020/3/12,
12145,广元,0,6,0,6,2020/3/12,
12146,资阳,0,4,0,4,2020/3/12,
12147,乐山,0,3,0,3,2020/3/12,
12148,阿坝州,0,1,0,1,2020/3/12,
12149,哈尔滨,8,198,4,186,2020/3/12,
12150,双鸭山,2,52,3,47,2020/3/12,
12151,绥化,2,47,4,41,2020/3/12,
12152,齐齐哈尔,2,43,1,40,2020/3/12,
12153,大庆,2,26,1,23,2020/3/12,
12154,牡丹江,2,15,0,13,2020/3/12,
12155,鸡西,1,46,0,45,2020/3/12,
12156,七台河,1,17,0,16,2020/3/12,
12157,黑河,1,14,0,13,2020/3/12,
12158,鹤岗,1,5,0,4,2020/3/12,
12159,大兴安岭,1,3,0,2,2020/3/12,
12160,佳木斯,0,15,0,15,2020/3/12,
12161,伊春,0,1,0,1,2020/3/12,
12162,境外输入人员,8,8,0,0,2020/3/12,
12163,外地来沪人员,6,111,1,104,2020/3/12,
12164,浦东新区,3,61,0,58,2020/3/12,
12165,宝山区,2,21,0,19,2020/3/12,
12166,嘉定区,2,9,0,7,2020/3/12,
12167,徐汇区,1,18,0,17,2020/3/12,
12168,静安区,1,16,0,15,2020/3/12,
12169,黄浦区,1,6,0,5,2020/3/12,
12170,闵行区,0,19,0,19,2020/3/12,
12171,松江区,0,14,0,14,2020/3/12,
12172,长宁区,0,13,0,13,2020/3/12,
12173,普陀区,0,11,0,11,2020/3/12,
12174,杨浦区,0,9,0,9,2020/3/12,
12175,奉贤区,0,9,0,9,2020/3/12,
12176,虹口区,0,7,0,7,2020/3/12,
12177,青浦区,0,6,0,6,2020/3/12,
12178,金山区,0,4,0,4,2020/3/12,
12179,崇明区,0,4,0,4,2020/3/12,
12180,丽水,8,25,0,17,2020/3/12,
12181,温州,2,504,1,501,2020/3/12,
12182,杭州,2,169,0,167,2020/3/12,
12183,嘉兴,2,45,0,43,2020/3/12,
12184,湖州,2,12,0,10,2020/3/12,
12185,绍兴,1,42,0,41,2020/3/12,
12186,宁波,0,157,0,157,2020/3/12,
12187,台州,0,146,0,146,2020/3/12,
12188,金华,0,55,0,55,2020/3/12,
12189,省十里丰监狱,0,36,0,36,2020/3/12,
12190,衢州,0,14,0,14,2020/3/12,
12191,舟山,0,10,0,10,2020/3/12,
12192,济宁,7,260,0,253,2020/3/12,
12193,德州,2,37,2,33,2020/3/12,
12194,青岛,1,61,1,59,2020/3/12,
12195,临沂,1,49,0,48,2020/3/12,
12196,济南,1,47,0,46,2020/3/12,
12197,威海,1,38,0,37,2020/3/12,
12198,淄博,1,30,1,28,2020/3/12,
12199,境外输入人员,1,1,0,0,2020/3/12,
12200,烟台,0,47,0,47,2020/3/12,
12201,潍坊,0,44,0,44,2020/3/12,
12202,聊城,0,38,0,38,2020/3/12,
12203,泰安,0,35,2,33,2020/3/12,
12204,枣庄,0,24,0,24,2020/3/12,
12205,菏泽,0,18,0,18,2020/3/12,
12206,日照,0,16,0,16,2020/3/12,
12207,滨州,0,15,0,15,2020/3/12,
12208,丹东,4,11,0,7,2020/3/12,
12209,大连,3,19,0,16,2020/3/12,
12210,沈阳,2,28,0,26,2020/3/12,
12211,葫芦岛,2,12,1,9,2020/3/12,
12212,朝阳,1,6,0,5,2020/3/12,
12213,锦州,0,12,0,12,2020/3/12,
12214,盘锦,0,11,0,11,2020/3/12,
12215,阜新,0,8,0,8,2020/3/12,
12216,铁岭,0,7,0,7,2020/3/12,
12217,鞍山,0,4,0,4,2020/3/12,
12218,本溪,0,3,0,3,2020/3/12,
12219,辽阳,0,3,0,3,2020/3/12,
12220,营口,0,1,0,1,2020/3/12,
12221,西安,8,120,2,110,2020/3/12,
12222,汉中,1,26,0,25,2020/3/12,
12223,咸阳,1,17,0,16,2020/3/12,
12224,渭南,1,15,0,14,2020/3/12,
12225,安康,0,26,0,26,2020/3/12,
12226,宝鸡,0,13,0,13,2020/3/12,
12227,延安,0,8,0,8,2020/3/12,
12228,铜川,0,8,0,8,2020/3/12,
12229,商洛,0,7,0,7,2020/3/12,
12230,榆林,0,3,0,3,2020/3/12,
12231,韩城,0,1,0,1,2020/3/12,
12232,杨凌,0,1,0,1,2020/3/12,
12233,长沙,4,242,2,236,2020/3/12,
12234,岳阳,2,156,1,153,2020/3/12,
12235,株洲,2,80,0,78,2020/3/12,
12236,邵阳,1,102,1,100,2020/3/12,
12237,娄底,1,76,0,75,2020/3/12,
12238,常德,0,82,0,82,2020/3/12,
12239,益阳,0,60,0,60,2020/3/12,
12240,衡阳,0,48,0,48,2020/3/12,
12241,永州,0,44,0,44,2020/3/12,
12242,怀化,0,40,0,40,2020/3/12,
12243,郴州,0,39,0,39,2020/3/12,
12244,湘潭,0,36,0,36,2020/3/12,
12245,湘西自治州,0,8,0,8,2020/3/12,
12246,张家界,0,5,0,5,2020/3/12,
12247,防城港,2,19,0,17,2020/3/12,
12248,来宾,2,11,0,9,2020/3/12,
12249,南宁,1,55,0,54,2020/3/12,
12250,北海,1,44,1,42,2020/3/12,
12251,柳州,1,24,0,23,2020/3/12,
12252,桂林,0,32,0,32,2020/3/12,
12253,河池,0,28,1,27,2020/3/12,
12254,玉林,0,11,0,11,2020/3/12,
12255,钦州,0,8,0,8,2020/3/12,
12256,贵港,0,8,0,8,2020/3/12,
12257,梧州,0,5,0,5,2020/3/12,
12258,贺州,0,4,0,4,2020/3/12,
12259,百色,0,3,0,3,2020/3/12,
12260,长寿区,3,22,0,19,2020/3/12,
12261,綦江区,1,23,0,22,2020/3/12,
12262,大足区,1,14,0,13,2020/3/12,
12263,荣昌区,1,9,0,8,2020/3/12,
12264,万州区,0,118,4,114,2020/3/12,
12265,江北区,0,28,0,28,2020/3/12,
12266,云阳县,0,25,0,25,2020/3/12,
12267,合川区,0,23,0,23,2020/3/12,
12268,奉节县,0,22,0,22,2020/3/12,
12269,九龙坡区,0,21,1,20,2020/3/12,
12270,开州区,0,21,1,20,2020/3/12,
12271,忠县,0,21,0,21,2020/3/12,
12272,渝中区,0,20,0,20,2020/3/12,
12273,垫江县,0,20,0,20,2020/3/12,
12274,潼南区,0,18,0,18,2020/3/12,
12275,渝北区,0,17,0,17,2020/3/12,
12276,两江新区,0,17,0,17,2020/3/12,
12277,南岸区,0,15,0,15,2020/3/12,
12278,石柱县,0,15,0,15,2020/3/12,
12279,巫溪县,0,14,0,14,2020/3/12,
12280,铜梁区,0,10,0,10,2020/3/12,
12281,丰都县,0,10,0,10,2020/3/12,
12282,巫山县,0,10,0,10,2020/3/12,
12283,沙坪坝区,0,9,0,9,2020/3/12,
12284,璧山区,0,9,0,9,2020/3/12,
12285,大渡口区,0,7,0,7,2020/3/12,
12286,巴南区,0,6,0,6,2020/3/12,
12287,涪陵区,0,5,0,5,2020/3/12,
12288,永川区,0,5,0,5,2020/3/12,
12289,江津区,0,4,0,4,2020/3/12,
12290,梁平区,0,4,0,4,2020/3/12,
12291,高新区,0,4,0,4,2020/3/12,
12292,黔江区,0,2,0,2,2020/3/12,
12293,城口县,0,2,0,2,2020/3/12,
12294,彭水县,0,2,0,2,2020/3/12,
12295,武隆区,0,1,0,1,2020/3/12,
12296,秀山县,0,1,0,1,2020/3/12,
12297,酉阳县,0,1,0,1,2020/3/12,
12298,万盛经开区,0,1,0,1,2020/3/12,
12299,贵阳,2,36,1,33,2020/3/12,
12300,遵义,1,32,0,31,2020/3/12,
12301,六盘水,1,10,1,8,2020/3/12,
12302,毕节,0,23,0,23,2020/3/12,
12303,黔南州,0,17,0,17,2020/3/12,
12304,铜仁,0,10,0,10,2020/3/12,
12305,黔东南州,0,10,0,10,2020/3/12,
12306,安顺,0,4,0,4,2020/3/12,
12307,黔西南州,0,4,0,4,2020/3/12,
12308,银川,2,36,0,34,2020/3/12,
12309,中卫,1,4,0,3,2020/3/12,
12310,吴忠,0,28,0,28,2020/3/12,
12311,固原,0,5,0,5,2020/3/12,
12312,宁东,0,1,0,1,2020/3/12,
12313,石嘴山,0,1,0,1,2020/3/12,
12314,包头,2,11,0,9,2020/3/12,
12315,呼和浩特,1,7,0,6,2020/3/12,
12316,鄂尔多斯,0,11,0,11,2020/3/12,
12317,赤峰,0,9,0,9,2020/3/12,
12318,锡林郭勒盟,0,9,0,9,2020/3/12,
12319,巴彦淖尔,0,8,1,7,2020/3/12,
12320,通辽,0,7,0,7,2020/3/12,
12321,呼伦贝尔,0,7,0,7,2020/3/12,
12322,乌兰察布,0,3,0,3,2020/3/12,
12323,乌海市,0,2,0,2,2020/3/12,
12324,兴安盟,0,1,0,1,2020/3/12,
12325,信阳,1,274,2,271,2020/3/12,
12326,境外输入人员,1,1,0,0,2020/3/12,
12327,郑州,0,157,5,152,2020/3/12,
12328,南阳,0,156,3,153,2020/3/12,
12329,驻马店,0,139,0,139,2020/3/12,
12330,商丘,0,91,3,88,2020/3/12,
12331,周口,0,76,1,75,2020/3/12,
12332,平顶山,0,58,1,57,2020/3/12,
12333,新乡,0,57,3,54,2020/3/12,
12334,安阳,0,53,0,53,2020/3/12,
12335,许昌,0,39,1,38,2020/3/12,
12336,漯河,0,35,0,35,2020/3/12,
12337,焦作,0,32,1,31,2020/3/12,
12338,洛阳,0,31,1,30,2020/3/12,
12339,开封,0,26,0,26,2020/3/12,
12340,鹤壁,0,19,0,19,2020/3/12,
12341,濮阳,0,17,0,17,2020/3/12,
12342,三门峡,0,7,1,6,2020/3/12,
12343,济源,0,5,0,5,2020/3/12,
12344,唐山,2,58,1,55,2020/3/12,
12345,沧州,0,48,3,45,2020/3/12,
12346,张家口,0,41,0,41,2020/3/12,
12347,保定,0,32,0,32,2020/3/12,
12348,邯郸,0,32,0,32,2020/3/12,
12349,廊坊,0,30,0,30,2020/3/12,
12350,石家庄,0,29,0,29,2020/3/12,
12351,邢台,0,23,1,22,2020/3/12,
12352,秦皇岛,0,10,1,9,2020/3/12,
12353,衡水,0,8,0,8,2020/3/12,
12354,承德,0,7,0,7,2020/3/12,
12355,曲靖,1,13,0,12,2020/3/12,
12356,德宏州,1,5,0,4,2020/3/12,
12357,昆明,0,53,0,53,2020/3/12,
